35,15,50
947,242,23,214,441,528,7,92,348,800,685,929,848,76,939
17,27,13,27,23,12,26,4,27,4,23,15,14,12,21,31
9,27,24,23,17,10,11,10,6,17,19,18,2,9,13,6
18,19,24,14,10,6,20,8,6,23,14,16,6,14,8,20
24,27,16,28,12,9,5,25,22,12,3,17,7,7,2,17
22,14,4,20,18,12,10,21,6,10,21,6,28,27,9,12
1,24,19,0,11,26,17,14,22,3,15,11,6,16,3,7
28,22,13,4,6,10,0,7,17,0,6,15,22,16,21,35
5,15,17,16,27,17,27,16,9,18,4,28,23,12,19,20
21,3,26,11,21,1,1,25,1,20,21,8,5,20,27,21
8,14,10,12,15,25,24,19,15,21,13,9,16,14,10,49
13,25,4,11,10,3,13,20,20,26,13,15,21,11,17,1
2,23,6,8,12,11,8,11,28,17,8,10,24,0,24,37
10,23,2,20,10,19,7,24,26,15,24,10,22,3,17,8
7,6,19,26,17,19,19,8,8,1,24,9,1,22,8,31
13,16,0,9,16,9,26,11,18,7,21,24,15,26,7,24
5,25,19,8,26,21,13,5,26,12,14,6,4,4,5,0
18,28,7,1,23,11,4,20,17,4,4,3,22,11,5,7
2,15,10,10,2,28,18,23,26,19,0,12,0,1,5,17
15,18,24,28,16,21,4,26,10,26,19,16,12,25,7,18
3,16,5,1,15,14,10,26,13,5,14,3,6,26,11,4
17,17,24,4,9,17,4,15,13,24,23,12,1,2,16,17
3,25,3,16,12,1,6,13,9,1,9,16,12,25,5,35
0,18,21,17,5,28,27,27,1,20,25,2,27,7,21,14
20,24,3,25,1,22,1,13,1,25,4,8,23,11,4,32
0,28,8,13,4,12,15,17,5,24,28,26,12,12,20,22
13,17,18,8,6,15,28,25,3,21,1,23,13,23,10,46
12,11,18,3,1,26,3,1,20,9,25,13,13,26,10,3
17,16,13,0,19,15,16,20,24,15,11,11,10,22,3,27
27,5,4,19,16,2,13,0,7,16,17,6,24,23,12,47
8,3,19,11,25,24,16,5,7,10,20,25,7,16,28,27
4,12,14,17,0,6,11,0,9,18,11,26,7,16,14,40
11,21,17,25,9,22,28,17,6,5,27,23,21,2,26,49
8,14,23,10,22,25,8,25,8,5,24,5,4,16,20,50
21,25,27,23,0,13,8,28,15,11,14,26,0,21,4,18
16,15,10,8,21,16,20,10,4,12,26,19,22,7,12,41
