20,10,50
219,752,87,139,179,836,654,236,564,493
18,10,27,13,33,28,19,23,35,2,41
0,11,8,50,18,5,6,30,19,18,39
36,50,28,40,35,18,4,10,20,33,6
2,20,16,12,44,28,30,35,44,38,15
20,32,40,19,20,31,33,29,34,16,49
2,43,25,0,10,11,49,2,37,13,38
9,4,27,11,45,45,22,50,30,15,5
48,8,25,3,21,44,22,41,9,32,35
36,21,1,18,17,40,32,4,4,13,25
19,5,33,49,11,38,30,23,17,17,15
8,31,24,4,10,17,16,26,28,19,49
8,5,15,49,28,31,24,31,12,35,6
30,37,4,14,42,9,48,15,38,31,1
20,44,26,30,1,50,11,25,20,26,32
32,2,44,13,34,47,26,6,40,15,32
32,43,18,41,3,11,19,22,44,8,18
20,21,25,13,34,14,8,2,8,28,33
49,19,23,16,30,44,15,29,21,42,1
32,28,7,20,47,37,6,18,30,21,8
18,20,39,47,35,2,22,38,1,9,28
