40,7,50
274,977,241,957,164,675,718
3,18,18,12,13,14,5,46
20,16,3,16,11,7,9,31
19,5,20,6,7,6,9,34
14,18,9,16,1,2,11,31
13,1,23,11,10,23,0,26
11,15,12,7,6,18,1,41
23,21,12,25,15,25,15,34
16,13,25,22,3,5,4,29
5,8,18,15,8,17,2,5
9,25,5,7,24,22,25,41
22,19,25,0,8,6,7,2
15,18,8,18,15,1,6,49
17,15,18,0,17,5,15,27
22,9,24,18,11,8,22,29
20,1,1,12,5,5,0,25
15,14,6,25,19,13,18,44
6,21,10,22,23,4,22,41
17,14,1,6,25,7,10,12
23,13,1,19,11,19,20,44
1,10,21,23,20,22,3,49
24,6,0,14,13,1,8,6
8,6,7,16,5,4,20,6
14,10,2,4,16,20,6,36
19,7,1,15,16,3,23,12
15,21,21,18,15,15,25,22
17,16,7,20,1,15,24,14
15,5,4,13,12,10,11,43
6,16,1,15,7,17,17,40
2,5,18,18,3,9,2,18
12,23,19,10,7,7,3,21
12,10,4,19,18,4,25,12
4,6,2,16,4,25,4,25
12,24,7,4,16,15,6,37
2,0,2,8,16,10,24,1
23,20,1,20,16,9,25,28
15,19,9,12,13,12,8,45
3,17,21,2,10,14,9,3
20,14,1,4,20,22,9,11
3,7,18,7,12,1,18,35
8,24,2,21,6,19,598,9
