50,12,50
894,864,671,189,545,23,286,857,477,430,995,286
11,13,9,0,20,17,18,4,9,13,6,8,13
3,0,7,14,13,13,7,14,19,9,7,9,43
0,4,6,1,10,17,13,17,6,7,4,7,24
17,5,17,16,3,1,10,14,10,18,12,11,2
13,12,9,19,0,15,14,1,3,20,18,8,40
0,5,17,14,1,8,18,3,8,10,10,12,3
1,1,18,6,14,0,2,4,13,14,5,12,43
10,9,11,15,18,14,3,9,9,12,15,19,46
18,8,2,12,20,15,8,10,7,18,7,17,25
4,10,2,20,14,4,18,13,6,6,5,0,18
1,3,20,0,14,10,2,8,1,8,4,0,3
11,1,15,8,17,4,8,16,2,9,5,7,23
9,1,5,14,9,17,16,13,15,16,18,0,2
11,14,5,1,14,0,3,11,0,5,11,19,35
0,4,10,7,11,12,3,6,15,3,5,11,16
17,5,15,4,16,10,3,9,10,3,3,5,20
19,1,12,5,6,7,17,10,8,16,7,4,24
5,3,12,18,17,2,0,8,1,5,8,8,40
10,4,7,16,5,5,9,4,8,5,10,10,22
4,19,3,13,0,15,19,20,10,19,5,2,14
14,3,1,18,2,1,11,18,7,13,14,8,24
11,11,5,4,0,17,10,17,4,17,19,19,10
2,16,3,12,7,17,12,2,5,11,10,6,26
7,13,5,17,10,19,18,16,6,14,16,14,6
5,0,14,7,6,9,17,2,11,20,18,11,17
13,8,3,4,17,14,18,16,14,11,1,13,42
5,4,10,11,1,16,16,15,17,15,0,6,33
18,6,16,0,7,0,0,8,18,18,5,3,0
2,8,18,12,1,0,5,11,4,14,20,10,22
8,9,18,6,12,9,18,0,8,4,19,11,38
20,17,0,16,10,14,14,0,20,15,13,13,4
15,5,11,19,14,16,10,7,12,8,15,1,46
11,3,6,7,5,12,12,13,12,15,3,7,7
12,8,0,9,16,16,18,17,18,18,20,16,15
0,19,3,17,9,12,16,15,1,4,11,6,21
12,7,2,0,4,15,8,10,17,18,20,13,15
12,5,16,9,9,16,8,16,17,11,16,1,49
7,15,17,17,10,0,19,9,12,20,2,4,47
4,9,7,12,19,12,12,5,20,11,15,5,42
4,7,20,3,14,8,13,7,14,18,2,5,12
8,1,16,6,17,0,11,13,15,2,5,20,5
10,11,2,13,9,1,6,11,20,20,19,7,8
6,5,20,18,18,1,6,18,0,0,4,11,44
17,16,10,11,5,4,4,12,14,17,9,6,21
9,19,18,8,3,15,9,20,8,14,17,1,21
18,18,14,2,12,19,6,6,16,6,1,18,20
5,12,13,12,18,0,20,20,0,7,2,18,44
12,3,10,17,15,19,4,8,4,8,8,17,48
9,4,13,18,9,11,20,15,10,11,10,14,17
4,2,3,6,7,3,3,15,16,18,7,583,48
