50,8,50
13,233,972,147,56,979,626,940
18,17,1,12,4,12,12,1,34
2,7,17,19,0,4,6,1,43
7,1,16,10,12,10,6,13,16
18,9,11,20,8,9,5,10,36
16,17,13,20,8,10,19,7,4
8,13,13,12,20,14,20,15,26
19,13,9,18,9,0,14,12,14
15,16,14,18,3,11,11,11,35
20,11,20,14,16,18,6,18,2
18,11,2,12,17,3,7,14,26
17,11,19,6,16,14,0,12,41
2,0,12,7,1,18,7,11,17
9,20,12,8,15,3,19,0,45
3,20,1,4,3,7,6,7,33
14,18,16,11,17,2,4,1,45
0,0,1,11,7,2,9,6,8
9,3,2,8,16,19,14,19,3
18,12,10,9,16,8,19,13,8
12,10,11,11,3,10,6,20,9
11,3,5,19,4,10,7,10,9
1,10,19,9,18,12,15,19,6
3,4,19,3,10,19,7,16,8
16,4,0,4,7,5,17,6,50
11,15,19,7,6,10,5,7,47
19,10,17,7,17,4,2,17,22
8,7,9,18,1,19,12,5,31
10,20,16,0,13,8,8,15,50
19,20,20,14,17,0,0,9,38
19,20,8,8,14,2,5,10,36
4,20,13,5,15,10,6,2,43
7,17,7,8,3,8,2,3,39
17,15,11,10,7,16,13,1,16
0,17,2,20,3,7,18,14,28
8,17,19,0,18,16,14,18,44
17,4,0,6,11,2,1,18,6
13,17,3,15,17,6,19,0,47
13,11,15,1,2,10,1,13,46
20,19,19,7,2,8,2,18,7
8,2,2,15,9,14,17,2,28
10,14,10,11,7,18,10,11,21
10,8,0,3,8,13,16,1,4
15,17,9,3,14,15,6,13,10
14,6,18,1,11,4,3,19,45
3,6,10,2,1,20,11,15,16
7,0,7,13,18,2,13,19,29
20,2,6,14,17,19,19,0,17
14,18,4,1,2,19,7,10,27
9,15,17,20,2,2,12,15,31
16,16,2,11,9,19,15,10,48
11,19,6,13,5,0,18,13,30
