25,13,50
808,3,206,306,278,642,291,242,2,556,519,147,763
8,2,31,27,4,13,19,36,19,36,34,22,35,28
18,39,19,38,16,27,6,28,4,23,13,34,23,20
32,36,26,28,33,5,21,0,2,35,23,27,15,6
5,20,8,34,19,14,21,22,17,3,7,22,31,25
38,23,20,16,19,25,13,7,31,38,17,29,1,4
28,19,29,1,38,35,3,10,35,21,3,33,18,3
14,26,14,26,36,17,36,35,11,40,34,22,23,41
36,39,22,0,11,0,34,2,10,32,38,22,1,47
38,20,33,27,8,7,5,10,1,12,36,9,21,14
2,11,29,21,8,38,30,31,0,29,20,34,32,20
38,23,21,32,37,23,18,9,36,23,32,40,23,36
18,6,18,18,16,0,18,21,12,27,36,29,28,26
31,24,36,33,40,29,3,13,21,31,36,12,34,21
29,7,28,26,34,14,35,1,22,7,40,40,2,14
22,22,22,14,37,14,40,22,26,7,6,29,2,31
13,32,7,34,13,34,22,25,30,40,10,12,39,17
40,28,30,22,26,24,40,19,34,30,23,20,33,8
20,32,36,21,4,18,12,31,15,1,5,30,23,38
22,26,39,29,32,19,32,39,22,36,5,18,5,44
27,33,32,17,37,29,25,9,32,22,2,29,25,28
19,34,15,8,37,17,14,17,6,11,24,31,14,6
15,1,15,16,10,10,38,18,9,10,12,17,40,44
0,22,15,0,13,0,21,7,3,33,30,13,33,48
16,17,13,6,38,29,31,22,22,29,39,11,2,15
6,30,27,6,39,13,22,38,5,38,7,30,16,32
