80,13,50
797,863,565,474,83,566,686,38,671,291,508,564,854
3,10,6,10,10,7,1,10,6,4,12,5,0,41
11,0,11,3,3,10,9,3,7,5,2,4,6,18
6,4,7,9,12,11,11,8,9,0,7,5,7,29
1,6,11,6,5,5,6,1,8,7,10,1,6,28
6,5,7,10,2,7,2,2,0,8,9,2,0,42
4,1,10,0,11,11,0,3,12,8,8,11,11,0
6,1,2,4,1,0,6,2,3,10,2,10,8,21
6,12,1,11,12,5,6,2,11,6,8,0,9,36
3,5,7,12,12,8,7,5,0,3,9,7,9,29
11,4,9,3,9,11,12,7,7,0,5,3,12,12
6,6,11,4,12,8,9,5,7,8,11,3,3,31
1,8,7,12,8,6,1,2,4,11,6,5,4,32
12,7,9,8,3,3,3,6,2,6,2,9,7,6
9,3,9,12,6,5,11,2,7,4,5,0,3,10
4,11,0,4,7,8,5,0,11,0,9,4,3,24
12,5,1,11,12,1,9,10,11,1,7,0,5,5
0,5,10,7,11,6,0,5,0,8,9,5,1,46
5,7,12,12,6,10,12,5,12,4,1,5,6,17
6,7,7,7,5,8,3,5,10,2,0,10,5,20
1,6,5,2,6,9,4,10,2,11,9,8,9,19
4,2,0,7,4,3,5,3,9,7,8,10,3,50
6,3,5,3,0,9,8,4,1,5,4,12,1,43
8,7,3,7,11,12,12,12,0,6,4,9,6,18
8,12,11,1,6,1,8,5,6,4,12,2,7,4
4,4,1,0,0,10,11,9,9,1,10,5,9,2
2,9,7,3,3,6,10,6,1,8,7,2,2,48
2,9,2,4,4,10,6,11,0,12,4,4,0,30
0,12,8,12,9,6,11,9,3,10,4,2,3,14
9,6,10,9,2,0,6,8,2,11,11,2,9,46
4,2,12,7,2,5,11,12,7,4,6,5,12,15
2,7,12,5,8,4,0,10,11,1,10,4,10,8
9,12,0,8,6,11,2,4,1,1,2,0,11,46
8,3,4,2,4,10,7,2,6,6,5,12,10,8
1,10,1,5,3,6,12,2,11,12,12,7,11,50
4,10,5,8,12,11,12,11,11,6,6,6,12,42
7,9,4,8,9,8,10,6,0,4,6,0,4,26
11,9,7,7,0,9,10,11,12,11,5,6,12,8
9,0,7,11,11,11,0,1,0,2,6,6,11,50
1,7,2,5,4,10,12,0,1,9,8,7,7,34
11,1,2,9,1,2,1,1,8,9,2,1,5,46
5,10,9,7,6,1,3,1,3,3,6,9,1,45
4,8,6,10,10,0,2,5,0,12,6,6,3,16
5,4,3,9,1,3,0,3,0,1,9,2,4,33
12,1,2,9,10,12,4,11,9,11,1,3,7,46
2,9,2,5,12,4,12,1,6,12,1,2,2,28
12,10,4,7,10,5,11,4,8,12,12,5,3,12
9,5,12,2,5,6,7,4,6,10,9,5,3,14
8,2,10,2,9,4,0,9,10,11,4,6,4,29
8,10,0,11,6,11,3,1,1,12,6,12,5,33
6,8,8,7,0,5,3,5,3,12,9,11,7,15
2,8,8,11,2,0,10,10,6,10,9,1,12,20
9,1,3,9,4,6,8,9,1,9,2,6,4,38
4,7,0,4,8,7,11,0,5,10,0,11,5,2
8,12,5,0,7,2,4,10,2,4,0,11,6,16
0,8,10,9,6,6,12,1,5,10,11,4,9,21
4,4,0,11,0,5,12,2,5,7,7,0,9,16
3,2,8,10,12,2,8,1,11,6,3,5,0,11
12,0,9,2,7,5,2,10,0,8,9,1,11,5
7,8,1,3,4,2,4,2,3,7,12,10,2,36
9,0,6,10,9,3,1,2,12,10,7,3,5,18
3,8,1,9,0,5,3,9,8,3,9,4,7,2
3,9,8,11,4,8,11,2,8,6,10,4,4,19
4,7,7,8,11,9,6,5,8,1,9,9,10,27
5,11,1,3,11,6,6,10,1,7,6,5,12,28
10,4,12,0,1,10,9,0,2,11,10,9,5,28
10,8,3,8,1,12,11,7,7,1,7,7,10,12
9,12,5,2,1,3,1,2,4,1,0,9,0,48
2,4,9,7,6,11,4,1,10,1,6,7,0,23
11,12,5,4,8,7,9,4,3,9,3,11,2,47
12,10,12,2,6,1,5,2,0,7,5,10,7,39
11,7,3,7,12,3,9,7,9,2,11,9,4,24
6,2,0,2,0,0,1,10,9,3,2,8,6,3
12,2,1,8,6,1,5,4,6,6,2,2,4,14
9,8,5,5,1,6,4,9,3,8,12,12,3,49
10,3,12,2,12,12,9,11,9,12,11,6,9,3
2,7,9,8,5,10,9,8,12,7,5,10,10,33
1,10,12,10,6,2,3,8,1,2,3,11,7,21
0,6,10,1,7,4,12,9,0,3,5,3,7,5
8,4,4,0,2,12,7,2,9,10,4,5,5,48
11,8,6,3,11,6,8,4,10,5,10,4,639,25
