90,10,50
413,735,338,959,152,139,58,68,893,608
7,0,1,5,6,1,7,2,11,10,45
5,6,11,4,0,5,4,1,3,3,12
4,1,11,5,11,6,2,9,10,11,34
0,4,4,10,5,1,2,7,3,2,28
0,1,1,3,6,11,5,2,11,10,12
2,8,5,3,7,10,2,1,2,6,6
4,1,5,4,5,8,11,2,10,9,23
11,1,7,8,7,6,11,7,2,1,36
6,1,9,11,3,8,4,5,11,7,7
0,8,4,6,8,0,8,1,0,4,42
5,8,9,9,0,9,3,1,8,6,33
8,11,3,1,1,7,5,2,6,6,4
6,10,5,8,1,10,3,11,2,11,4
9,9,8,11,5,6,5,9,3,6,35
11,11,1,6,6,5,11,6,8,10,37
3,6,9,10,7,8,9,2,6,8,37
2,11,3,6,7,4,4,7,4,4,0
2,10,11,5,6,11,11,7,9,8,43
9,2,0,6,11,3,7,0,0,1,15
4,7,2,9,1,5,10,7,0,4,13
8,5,11,11,1,10,11,6,0,6,32
0,6,1,6,5,1,6,3,3,1,22
1,2,5,3,11,11,2,3,9,11,3
6,1,9,10,5,4,0,11,5,4,26
8,3,7,10,8,5,10,11,5,0,21
8,1,0,7,7,9,9,8,9,1,25
11,4,0,9,1,4,2,6,4,2,30
4,11,2,1,11,1,7,0,0,10,40
5,7,6,9,5,11,11,6,3,5,49
11,9,11,0,2,7,8,6,4,5,21
2,6,7,10,8,3,9,9,1,9,20
8,1,6,1,11,0,3,11,7,10,35
1,5,11,5,1,1,2,9,9,10,15
10,2,1,6,8,1,11,6,4,5,25
11,1,9,3,0,4,8,1,0,11,14
1,3,5,9,4,3,5,8,8,0,19
6,7,4,6,11,10,7,1,10,8,15
3,2,5,7,4,6,10,5,0,6,3
8,4,9,5,11,3,0,10,11,0,32
6,3,0,7,10,5,11,3,7,8,5
7,11,4,4,10,0,2,9,1,3,5
7,0,0,8,8,0,10,9,7,8,49
0,6,5,7,8,6,6,8,3,3,39
3,9,11,3,10,7,7,5,5,0,11
11,10,11,0,8,9,6,1,0,0,42
2,2,10,8,7,5,11,4,0,2,25
8,6,1,4,4,6,8,9,11,4,31
9,0,5,1,7,9,10,6,3,4,25
5,1,1,2,0,0,3,4,0,2,28
0,4,6,0,1,9,6,7,0,1,37
2,6,10,9,0,7,5,2,1,6,1
1,2,2,10,0,7,7,2,4,7,16
9,0,0,1,5,8,8,6,2,9,41
5,0,9,9,8,10,9,2,11,2,27
8,0,3,5,6,8,8,5,11,3,34
2,4,5,11,3,5,10,9,3,1,35
5,0,1,0,7,4,3,0,0,5,37
4,3,4,10,0,11,9,1,8,3,14
8,10,11,11,8,7,8,2,5,7,28
11,8,8,2,4,4,6,0,1,7,2
7,2,0,7,6,4,7,1,7,7,37
11,1,4,11,6,7,8,7,5,6,50
6,8,11,7,9,1,7,9,4,7,15
1,8,4,10,10,7,9,2,1,4,46
6,2,3,6,4,3,3,11,4,5,46
6,5,10,1,8,4,3,5,11,4,11
1,7,6,11,2,1,1,7,7,3,21
5,4,8,1,5,0,3,7,5,10,9
4,6,1,4,11,10,4,9,6,11,24
6,10,3,11,8,6,6,6,2,7,39
10,3,2,1,8,9,6,0,8,11,39
1,10,0,9,2,3,8,11,0,10,1
10,7,8,7,0,4,5,2,10,11,46
4,5,3,5,2,2,2,9,9,6,41
1,9,9,2,11,9,11,8,5,9,19
1,3,5,3,11,8,2,0,5,7,28
8,6,8,10,6,11,8,10,5,0,26
2,3,0,7,11,6,10,6,11,8,48
5,3,7,2,6,11,1,9,4,11,26
0,5,0,2,6,11,3,1,0,5,6
11,3,1,11,9,2,9,0,9,7,49
1,5,0,1,8,3,9,1,8,0,5
7,0,6,10,0,11,2,4,8,3,22
7,7,4,3,8,1,3,7,7,10,34
1,7,7,2,4,11,6,0,9,2,38
0,7,8,9,11,9,11,3,2,3,20
6,11,5,0,8,0,5,9,1,6,15
6,9,4,0,10,5,8,5,2,10,16
0,5,0,2,2,11,6,6,7,11,9
0,2,10,8,0,11,11,2,3,7,31
