65,9,50
544,329,563,123,821,915,5,964,291
7,11,3,11,6,2,10,12,4,10
9,4,11,2,11,5,2,10,11,44
6,3,13,1,13,15,12,15,7,45
3,4,5,14,15,11,15,13,4,0
0,11,0,4,5,10,13,10,6,7
11,0,4,1,13,10,4,8,3,23
10,6,8,14,10,1,13,5,10,38
5,15,12,7,2,15,11,14,0,47
4,0,1,2,8,12,9,1,14,44
10,7,14,1,3,8,11,10,4,38
0,5,6,9,15,11,9,14,6,9
13,0,4,0,4,9,10,12,8,41
4,4,10,12,10,3,11,11,2,48
14,5,9,1,13,13,2,1,11,7
14,3,10,3,13,4,14,14,3,31
2,12,14,5,9,15,7,3,8,44
7,4,2,12,12,14,3,5,13,42
2,8,10,5,0,10,7,3,6,35
10,7,15,0,3,4,1,11,12,20
2,12,1,3,8,13,2,3,1,29
7,1,4,2,3,1,8,14,11,25
4,2,9,3,7,3,12,9,9,22
2,14,1,9,9,10,8,0,3,23
13,12,8,11,11,1,0,0,8,8
1,3,0,0,5,4,2,12,0,8
8,10,1,8,13,0,7,0,10,17
6,6,1,12,9,6,14,11,10,20
10,13,0,3,2,13,9,0,8,19
8,1,8,13,0,2,14,7,2,49
6,11,3,4,3,14,2,11,5,36
8,4,5,7,1,0,2,15,10,23
1,3,12,5,0,8,8,1,12,6
2,10,4,3,3,10,13,12,10,15
7,3,3,10,0,15,11,15,8,30
3,15,5,1,3,15,8,3,0,6
15,8,0,14,12,13,14,1,6,40
10,0,14,1,3,1,5,11,7,33
12,5,10,1,12,6,5,6,8,1
1,3,15,1,4,2,6,1,11,35
6,7,9,1,1,10,15,4,11,30
13,8,7,9,7,15,15,9,11,2
8,8,2,5,5,12,5,13,11,25
3,15,5,5,0,10,8,7,0,7
10,2,4,1,15,2,3,1,4,50
13,11,0,2,12,14,7,15,12,50
1,6,13,6,11,14,7,5,12,12
13,7,10,12,4,14,13,9,6,7
5,13,2,10,8,12,7,5,15,32
1,8,1,7,2,14,0,9,5,5
3,13,15,8,3,12,6,6,10,46
7,3,8,12,3,6,8,14,10,36
3,0,11,9,4,2,9,14,12,19
2,0,6,6,13,4,13,8,2,32
12,1,15,2,7,11,7,8,9,23
13,14,13,14,2,1,0,15,11,12
7,9,7,15,13,3,0,2,0,23
15,8,13,2,5,6,8,1,7,36
1,9,9,0,4,4,15,8,15,26
0,8,9,12,12,15,1,11,15,17
4,7,6,2,4,1,2,6,5,28
11,10,9,2,6,0,15,11,10,26
8,14,15,1,10,3,8,9,8,38
3,4,2,10,15,7,8,5,13,24
5,0,10,12,10,3,12,7,8,3
10,4,2,0,1,2,3,5,380,6
