65,8,50
213,272,394,573,219,293,360,12
12,9,6,3,1,8,11,12,42
8,15,3,13,1,8,9,5,38
11,0,4,13,1,8,10,6,12
6,7,12,7,6,5,3,9,16
8,0,14,4,5,7,6,9,32
3,15,6,11,9,9,15,13,2
8,6,15,8,10,0,13,3,50
14,11,6,4,11,5,5,9,24
11,8,5,2,13,11,0,3,2
7,2,11,1,1,11,13,9,45
2,1,1,6,11,10,6,9,50
4,1,15,6,12,9,3,7,26
9,3,4,8,4,9,0,11,44
13,3,5,13,8,15,1,8,21
4,1,14,3,0,6,3,6,8
13,6,0,3,11,14,1,3,41
6,6,9,8,6,9,8,8,45
5,11,7,12,14,11,12,12,38
3,8,3,2,1,11,11,7,32
11,3,15,4,8,2,8,6,0
9,15,1,11,8,0,12,12,1
2,9,3,8,1,12,2,9,45
0,14,14,0,7,15,0,3,43
3,15,6,15,7,5,5,8,42
15,2,11,8,8,1,6,13,24
4,6,14,14,10,0,15,9,6
0,12,14,7,0,6,5,8,0
10,4,5,3,8,0,1,0,49
1,3,9,2,6,15,8,1,19
5,9,6,4,8,3,12,4,21
10,8,12,6,4,9,13,6,39
0,5,6,2,2,6,1,12,48
9,10,9,6,2,5,2,10,49
8,7,7,10,12,7,2,13,4
0,13,9,0,8,10,6,9,39
1,0,1,5,0,10,13,2,17
2,3,4,4,7,9,6,4,29
13,15,11,15,6,8,13,15,46
1,14,9,3,1,7,5,12,34
8,15,0,11,0,0,5,7,45
15,4,6,12,7,13,9,12,0
8,4,2,7,15,0,3,8,31
13,11,15,11,12,12,2,12,7
6,4,5,3,9,7,2,0,43
14,4,15,13,7,7,12,3,35
4,11,2,11,8,7,5,6,19
10,4,11,7,13,13,7,9,23
3,6,9,12,12,6,10,7,16
14,9,8,9,14,2,11,2,45
3,7,15,0,1,14,6,1,20
5,12,0,11,5,3,4,3,48
3,6,7,10,13,5,7,15,45
13,1,8,12,9,5,4,15,39
9,2,13,12,14,13,12,7,39
12,1,10,7,9,6,6,3,32
12,6,10,10,2,15,10,10,29
6,5,8,13,2,4,12,15,38
9,14,4,5,6,11,4,15,10
10,10,14,7,0,11,8,8,20
6,10,3,8,12,5,11,9,3
10,10,5,5,2,5,13,13,1
14,11,5,11,12,13,9,7,14
3,1,3,11,12,14,8,5,3
3,0,14,0,6,6,3,4,25
13,8,5,14,3,4,3,11,48
