60,12,50
696,299,275,788,7,164,388,68,250,35,179,321
3,11,13,2,0,10,10,11,14,10,6,13,32
11,15,14,3,10,15,15,16,9,5,10,1,49
16,8,11,2,5,5,5,11,11,2,0,1,5
9,6,14,8,7,10,9,15,8,3,1,15,32
3,3,16,10,6,2,8,7,5,11,2,16,46
9,14,0,7,10,7,11,8,12,15,0,15,13
13,7,0,12,13,8,2,2,5,4,16,16,43
12,2,11,12,11,9,4,4,9,10,0,2,31
16,1,5,9,2,3,0,13,15,10,2,12,11
0,4,15,8,13,13,15,15,16,13,7,11,7
2,2,5,5,13,16,16,7,9,1,6,15,26
10,12,16,10,0,6,16,7,16,6,9,2,11
10,1,5,13,14,2,15,3,3,10,5,1,27
0,5,5,10,16,2,1,0,5,11,2,7,16
11,5,16,15,10,0,13,10,8,15,6,11,6
2,11,14,0,1,15,11,7,13,5,12,0,14
12,11,15,15,2,5,1,8,15,8,7,4,49
7,15,3,9,15,3,0,2,7,5,11,14,28
0,6,2,4,10,0,12,6,5,15,0,9,50
0,13,11,4,1,0,10,10,1,0,0,3,7
3,2,16,16,2,3,14,3,12,12,7,7,41
14,7,10,6,6,13,1,7,0,15,5,12,36
1,1,12,2,3,16,15,13,3,12,0,11,22
11,15,3,6,13,9,4,5,6,1,8,9,10
12,13,16,4,4,14,0,0,1,0,15,4,17
7,8,2,7,7,7,1,11,0,7,6,6,4
14,3,2,7,11,13,1,5,10,4,13,6,31
11,4,8,8,9,7,11,6,3,16,14,8,21
2,11,15,10,5,10,8,6,0,14,14,15,23
13,0,5,8,16,1,0,13,3,4,9,10,2
13,0,3,3,7,8,12,14,11,9,1,4,25
11,9,12,11,14,3,6,13,14,12,2,10,21
10,12,6,9,3,7,14,5,16,11,15,6,46
5,10,4,0,0,1,7,13,5,6,10,7,40
1,6,15,12,10,16,0,0,16,7,2,3,42
12,10,7,16,1,6,12,10,13,10,5,14,24
14,16,14,7,6,13,0,0,11,12,7,1,24
4,11,1,1,11,8,0,1,16,4,13,13,12
14,14,7,8,8,12,9,16,14,6,8,8,43
14,9,13,9,4,1,1,3,15,10,15,0,27
9,5,5,0,2,15,5,0,2,3,6,1,35
6,12,2,16,0,8,8,15,2,5,6,10,47
3,6,2,0,7,10,3,5,4,0,11,1,49
10,0,9,6,13,7,6,13,0,10,8,11,37
9,6,5,14,15,5,12,10,15,3,10,3,12
6,2,9,1,7,14,6,0,11,15,1,11,4
13,12,11,11,12,3,1,1,4,9,11,2,14
10,10,12,16,10,4,1,7,5,8,12,16,24
10,7,3,14,2,3,8,4,12,0,3,6,29
2,10,8,3,4,5,9,12,2,13,7,2,50
3,11,4,2,15,7,15,14,3,8,2,15,30
5,4,3,9,7,1,8,4,12,6,12,9,28
10,1,3,11,10,7,6,8,1,2,12,16,9
0,1,7,10,10,16,8,1,8,4,6,0,29
8,3,6,6,11,14,0,14,12,7,5,9,15
3,11,7,13,12,4,8,4,11,1,16,13,26
7,4,14,10,6,2,12,12,11,12,2,3,11
8,15,13,4,10,2,12,8,13,3,7,10,16
7,13,12,2,1,16,11,5,13,10,1,4,10
5,11,4,8,16,8,3,7,0,5,7,0,28
