90,9,50
622,886,371,583,388,707,83,430,469
2,10,3,1,10,1,9,8,5,7
9,11,4,1,11,9,4,10,1,4
1,0,11,5,1,11,3,3,9,38
0,7,6,6,11,2,3,9,6,37
7,8,2,6,5,7,0,5,6,44
4,4,5,10,10,7,4,10,4,35
7,4,0,7,7,0,2,7,9,35
5,9,6,0,6,10,9,2,8,46
3,4,2,4,6,10,6,10,9,44
8,9,3,10,6,6,3,3,1,23
3,3,8,1,7,8,7,0,7,14
3,0,11,0,4,4,11,0,11,16
0,8,5,11,2,4,0,4,2,34
4,5,5,6,1,10,1,7,7,10
0,1,1,9,11,6,10,3,9,8
6,9,4,9,5,3,7,11,9,26
5,5,8,1,0,7,6,11,2,43
0,9,0,8,11,7,3,10,5,10
4,0,1,2,10,2,6,8,7,35
4,7,3,8,3,9,8,10,1,24
11,6,0,1,10,5,7,9,6,30
3,2,3,6,5,11,2,3,10,26
9,1,11,2,1,1,10,5,5,30
5,1,6,11,6,6,11,1,2,37
9,8,2,1,6,9,2,10,11,12
4,9,10,5,5,7,11,6,2,38
9,7,6,5,3,8,6,1,2,2
5,9,8,4,0,4,7,3,5,19
5,1,0,0,10,1,10,10,8,3
6,1,7,10,0,5,5,7,3,47
8,3,6,11,10,0,11,6,3,46
4,9,1,11,2,5,4,1,10,42
1,2,5,4,9,2,7,11,9,23
3,1,4,0,3,4,3,6,2,49
5,2,1,2,11,5,2,3,1,50
1,6,5,7,5,8,11,1,3,22
11,0,5,9,3,6,10,0,8,34
8,3,2,7,10,0,10,2,4,32
0,2,3,11,9,10,5,7,10,17
4,0,2,10,5,0,9,8,9,20
5,6,3,9,9,11,5,11,7,40
4,2,6,11,4,6,8,2,1,6
10,10,10,8,2,10,0,0,5,36
10,8,9,4,10,7,0,4,5,49
1,1,10,2,2,9,0,7,11,27
5,1,10,7,9,1,0,3,8,37
7,0,7,4,9,11,5,0,3,24
9,10,9,8,10,0,5,2,0,22
10,3,1,7,7,7,6,7,0,19
10,5,4,7,3,3,0,8,0,24
7,10,7,7,11,6,4,8,11,31
2,8,8,3,5,10,9,10,7,30
1,9,10,7,0,3,6,5,3,24
3,7,8,11,10,1,10,3,1,20
11,11,3,10,10,8,9,4,7,44
1,0,0,11,1,2,3,10,8,40
5,9,6,0,5,2,2,0,2,19
7,8,5,9,4,11,11,7,9,45
5,5,5,4,9,8,5,4,7,42
1,9,0,9,9,5,3,7,7,24
0,8,0,5,6,0,11,7,0,4
5,8,4,11,9,5,11,1,0,48
3,10,1,4,9,7,5,6,5,6
5,3,4,11,2,8,10,4,6,43
8,1,1,9,0,10,3,11,6,21
0,7,9,11,0,5,6,2,0,16
8,0,4,1,5,10,7,9,8,11
8,3,8,7,6,11,0,0,10,35
11,4,7,2,9,11,10,5,3,37
7,7,4,8,0,10,8,0,9,14
9,7,0,3,0,11,6,4,9,42
1,1,2,11,3,11,5,4,11,27
3,0,11,3,0,11,10,9,5,40
6,0,5,0,8,10,3,1,3,46
2,7,10,5,2,1,10,9,6,5
0,9,11,11,6,3,0,11,8,0
7,6,1,6,7,0,3,8,9,34
11,6,8,4,8,2,0,2,3,27
11,3,3,9,2,3,6,3,2,14
11,5,2,2,6,2,3,9,9,16
7,3,0,6,10,7,3,11,11,16
10,7,5,9,6,1,1,9,2,29
7,0,0,2,11,1,1,8,10,30
6,5,5,9,8,11,1,5,3,11
4,2,11,7,11,8,3,7,4,28
9,6,2,3,9,8,10,7,10,9
4,8,2,7,3,11,5,7,9,48
4,5,10,9,6,0,3,2,8,24
6,0,1,9,8,9,8,3,10,7
9,9,8,5,9,0,7,3,52,28
