75,11,50
667,504,64,857,300,610,997,882,35,397,37
5,6,12,0,7,13,8,6,12,0,6,45
5,2,13,9,10,2,10,0,8,6,11,28
1,3,13,12,11,11,5,5,7,0,10,25
6,9,5,12,1,3,5,7,12,13,2,37
6,1,5,1,4,8,7,9,8,13,3,2
11,0,10,0,9,2,0,3,13,11,8,32
11,10,5,6,9,4,10,12,10,8,12,13
8,7,5,10,1,8,4,8,4,3,4,50
5,6,4,3,6,4,6,4,6,1,3,12
2,11,4,2,1,12,13,9,10,4,12,7
12,10,12,3,7,13,7,2,0,3,7,39
1,4,12,3,3,8,12,10,12,5,7,9
13,1,0,7,6,4,0,1,6,3,4,37
12,8,2,9,11,12,2,11,4,5,9,5
0,11,1,1,9,2,6,5,4,5,2,21
12,10,0,13,11,1,8,3,4,6,13,50
0,10,12,0,5,8,11,3,0,0,13,6
0,0,0,8,4,9,11,9,4,4,1,37
1,13,3,2,13,10,8,9,13,7,8,6
4,1,9,3,12,8,8,9,8,12,7,21
11,0,7,10,0,0,12,1,6,4,6,15
5,6,12,7,4,7,7,2,11,9,5,8
9,2,4,4,3,8,8,4,7,6,10,16
3,9,4,6,6,4,8,0,4,0,0,9
1,11,0,2,13,8,6,7,12,10,0,45
7,6,5,10,6,11,1,1,9,8,5,31
4,3,2,13,4,10,8,5,13,8,9,22
6,12,2,2,11,4,4,4,7,9,13,38
2,7,5,4,9,0,10,7,0,3,5,34
10,9,10,2,12,1,11,9,6,8,10,30
9,1,11,9,2,6,0,6,6,4,1,15
2,9,7,10,5,5,6,13,6,12,9,8
7,1,6,11,9,6,11,8,0,1,0,4
2,1,13,9,8,13,10,7,10,7,12,3
8,11,5,8,7,5,10,13,0,3,11,24
3,12,11,4,8,6,12,9,8,0,13,2
7,9,2,6,13,6,2,13,11,5,9,4
5,10,13,5,2,0,2,12,6,3,9,10
1,7,0,10,6,7,6,0,4,10,13,47
0,4,4,5,10,10,1,11,7,8,11,2
11,9,12,6,0,0,7,13,3,6,1,6
6,5,5,5,13,8,6,11,13,3,5,21
1,4,4,0,5,3,0,11,5,9,8,36
4,10,10,12,10,7,10,5,2,4,8,9
6,7,1,7,5,1,2,10,10,10,1,27
1,1,4,0,13,10,8,13,12,5,10,14
6,1,13,4,4,0,12,7,10,12,3,5
0,12,1,7,3,2,11,12,8,3,5,48
3,10,7,0,10,13,0,3,7,6,11,4
6,8,3,0,9,10,3,6,7,12,6,24
8,10,5,1,6,9,8,13,6,5,13,45
6,8,7,1,6,5,11,0,13,2,10,29
4,7,10,13,8,0,2,3,0,9,2,39
10,11,7,7,6,2,1,1,0,6,11,10
11,10,4,1,11,1,10,0,1,1,11,48
5,13,5,0,11,9,3,6,0,0,13,3
4,5,3,1,10,2,7,3,13,13,13,18
11,3,0,4,9,12,0,8,8,0,8,31
3,11,10,3,13,9,4,0,12,0,2,27
12,6,9,12,5,3,7,6,2,2,11,30
12,1,0,8,8,11,4,0,10,5,8,40
7,9,11,3,6,8,13,6,12,2,10,14
3,10,13,7,2,13,0,12,6,8,11,43
13,8,12,1,8,11,10,6,6,8,13,26
12,8,5,11,9,6,0,6,7,5,11,31
7,6,10,6,3,5,4,7,0,10,7,7
9,8,9,5,12,2,1,12,4,0,3,20
7,1,8,10,8,10,8,12,7,12,11,10
8,11,3,1,8,0,13,7,13,2,4,21
13,1,0,6,11,8,1,8,5,1,1,20
3,9,4,4,6,1,6,8,3,11,11,50
13,11,7,10,5,1,6,12,12,13,7,0
7,11,12,5,10,10,6,5,0,1,13,13
3,11,2,5,1,9,1,10,11,1,9,48
9,0,2,5,8,11,13,7,5,13,7,2
