60,14,50
624,19,403,650,253,650,145,709,687,56,111,556,474,478
12,14,2,11,0,0,13,14,8,2,16,1,16,13,47
4,2,13,5,6,15,3,16,1,4,2,7,4,13,1
7,9,14,16,1,3,10,7,12,9,4,11,7,16,32
7,2,10,7,10,2,6,13,5,9,10,9,16,7,49
0,6,3,4,13,14,13,11,2,6,7,15,13,15,39
14,14,12,12,11,14,9,10,10,9,4,0,13,7,1
2,5,11,10,0,7,6,14,1,5,10,1,6,4,36
12,6,7,12,2,14,16,0,3,6,10,9,2,7,5
1,9,1,3,2,16,7,12,2,1,9,3,15,14,34
13,8,13,6,10,4,11,7,16,4,2,1,3,16,3
13,6,8,8,15,7,13,16,6,6,16,6,12,4,50
5,14,4,3,12,0,8,11,11,10,14,8,15,1,47
9,11,13,2,12,6,14,9,14,1,0,1,9,12,21
13,10,7,2,1,8,13,2,11,8,11,15,5,4,30
6,12,5,14,7,6,1,4,12,4,2,10,6,7,17
7,13,8,0,13,9,1,12,0,3,15,5,9,15,28
16,2,9,10,14,14,11,12,8,2,14,14,9,10,47
5,14,8,9,3,1,1,16,16,2,11,1,8,1,37
15,12,7,9,3,12,9,12,16,7,2,9,1,12,37
5,1,9,11,12,2,0,5,3,1,13,16,5,6,49
3,9,0,11,16,15,8,5,4,6,6,6,3,16,7
15,6,4,13,12,2,8,11,0,12,1,3,16,14,38
1,4,14,15,9,6,10,1,10,13,3,4,0,8,16
6,7,8,9,11,10,6,10,2,10,6,9,0,4,31
5,7,7,3,6,11,14,2,2,3,4,11,2,13,22
6,16,3,1,12,10,16,7,15,15,1,11,7,3,41
2,6,15,0,6,8,5,2,11,5,15,9,13,9,12
5,0,5,1,7,13,16,15,7,2,6,3,7,1,3
13,13,5,11,7,9,14,2,6,11,10,7,15,1,36
12,15,13,13,15,0,15,0,12,6,16,1,0,11,16
8,8,8,4,12,10,12,13,15,8,13,0,7,2,29
12,5,8,2,8,11,4,9,3,2,7,5,13,6,1
8,0,3,3,5,13,8,5,10,1,8,5,3,9,28
12,2,16,10,5,7,5,15,3,16,0,2,6,0,4
7,3,16,4,9,16,5,8,4,8,11,2,4,11,37
7,10,7,13,9,16,13,16,1,7,0,4,15,6,47
1,8,14,2,3,0,9,4,3,8,0,15,9,10,20
9,15,9,10,15,2,15,4,10,9,2,1,13,0,5
10,16,3,6,5,2,7,12,15,7,0,12,2,16,43
7,16,4,10,1,13,7,13,5,11,16,13,12,8,19
13,16,3,8,12,2,7,8,15,16,12,10,5,14,17
13,9,11,3,8,1,4,16,15,12,5,13,6,4,30
16,10,6,5,15,9,11,15,15,15,14,8,15,9,29
13,3,6,16,1,9,5,12,13,15,8,12,7,5,23
7,14,12,1,1,10,14,4,14,8,9,1,6,15,45
16,3,2,5,1,12,5,2,8,2,6,4,4,13,37
5,2,4,14,13,9,3,8,5,8,1,9,2,6,13
0,0,15,14,14,7,1,8,1,9,16,9,3,7,16
16,15,5,6,1,16,14,8,15,14,7,2,0,12,41
10,2,15,11,13,2,7,9,1,16,16,0,3,5,34
13,7,0,3,14,5,2,15,2,9,2,14,3,13,15
12,1,16,2,12,3,3,1,6,0,16,1,12,10,14
1,3,4,3,9,14,7,5,2,7,14,8,0,14,22
9,15,10,14,16,6,1,1,9,4,1,1,10,14,6
3,16,16,11,5,5,7,12,6,16,11,3,13,12,22
8,7,3,15,1,12,0,0,11,16,1,0,8,1,42
11,7,1,0,8,7,8,9,13,6,12,15,11,15,0
0,13,1,13,2,0,3,6,6,12,15,3,13,5,23
13,14,14,2,11,7,4,1,13,8,4,11,6,14,26
3,15,12,12,12,8,14,12,10,12,1,9,8,11,37
