45,7,50
101,155,92,568,303,154,790
18,9,13,18,1,2,16,24
3,5,0,4,9,20,16,10
10,7,18,11,8,22,4,40
5,22,12,22,6,18,6,41
19,7,0,2,11,19,4,11
5,14,1,7,2,8,10,35
17,3,2,16,2,12,7,50
17,0,3,21,11,0,18,13
19,14,13,16,8,15,12,28
1,19,9,5,8,1,4,17
8,0,5,8,21,3,18,5
1,22,13,10,19,7,15,44
12,12,19,21,20,3,3,3
19,18,1,21,20,20,3,36
17,13,19,0,8,22,6,39
3,2,14,0,2,16,7,26
9,18,8,0,13,9,19,50
17,10,16,6,17,17,9,0
21,8,22,14,5,2,17,19
15,12,15,7,17,19,15,15
8,6,22,21,12,8,21,13
11,1,20,22,4,14,9,36
15,15,22,3,15,8,17,23
2,13,15,21,20,8,9,0
20,4,8,14,13,13,17,2
11,15,21,7,1,1,15,46
9,2,19,15,22,20,12,13
2,2,20,21,18,2,21,6
14,17,14,17,19,0,11,10
7,20,11,13,20,17,21,49
12,14,3,15,19,5,1,38
13,2,2,13,20,22,13,18
0,10,8,2,12,20,0,40
15,18,17,13,16,7,21,48
22,4,2,17,18,20,4,4
18,2,13,8,21,4,20,32
0,22,11,13,6,5,0,3
20,17,6,6,20,18,5,31
8,14,19,9,15,4,11,7
19,3,21,19,11,9,16,25
17,11,4,22,1,14,0,0
6,20,19,9,10,19,19,19
12,9,7,21,22,13,22,25
19,5,21,14,6,4,12,41
1,17,19,2,11,3,18,39
