40,9,50
806,484,700,729,885,105,742,569,857
20,4,19,22,6,9,20,0,6,39
14,15,4,6,13,18,9,12,11,40
16,15,22,17,19,16,15,20,8,42
18,25,13,19,18,11,21,25,17,20
23,20,25,18,23,2,5,2,16,18
0,20,5,16,2,21,10,21,15,38
2,8,20,23,16,5,7,12,7,4
4,13,9,7,17,11,24,6,14,46
20,10,4,3,16,5,5,19,10,46
19,13,19,1,1,0,14,16,24,2
25,20,10,6,12,6,19,21,13,5
2,11,8,15,8,9,1,6,14,1
19,12,7,12,15,5,2,18,9,1
19,18,1,8,16,18,16,23,14,26
0,20,21,17,13,6,23,14,13,17
5,9,11,21,0,11,14,1,8,32
2,6,19,23,20,8,9,1,13,21
8,11,24,9,14,4,25,25,10,42
10,19,15,17,20,11,8,4,14,33
2,21,22,18,2,15,8,2,9,10
6,5,4,11,5,21,17,1,0,37
18,25,7,8,23,8,9,19,0,44
20,15,25,1,23,22,21,0,22,47
20,7,1,17,10,18,17,18,17,46
12,19,3,8,6,20,16,3,0,22
15,22,18,8,10,13,7,16,7,34
12,17,7,1,16,11,7,8,20,33
21,20,7,8,14,10,22,8,11,24
9,19,1,16,14,14,1,8,13,9
15,13,16,1,12,1,21,1,23,26
18,6,8,0,24,16,11,14,9,34
7,10,12,20,15,5,16,9,19,44
15,8,14,19,8,24,8,9,16,22
15,5,13,11,5,18,12,0,3,45
7,12,23,15,23,1,7,8,12,26
16,20,6,11,9,24,8,24,16,10
3,13,14,1,15,11,21,3,21,23
22,10,21,9,19,0,16,25,4,39
1,17,25,25,12,4,23,24,15,34
3,14,24,12,5,9,16,14,1396,36
