90,7,50
65,749,90,792,505,546,349
6,8,6,3,8,0,9,35
11,9,11,3,3,3,5,1
7,10,7,5,1,0,0,28
1,3,1,7,4,0,4,24
6,10,11,5,8,11,5,24
4,3,4,10,2,11,0,30
4,1,6,7,4,4,8,43
4,7,1,0,7,9,4,17
6,4,6,9,1,2,3,45
3,11,0,6,11,1,2,43
9,8,6,3,5,5,2,44
6,1,11,5,1,6,3,39
3,2,0,7,7,3,2,26
9,10,10,6,0,10,4,7
3,3,6,9,2,11,5,16
1,1,11,2,6,9,9,2
3,4,0,7,10,0,11,38
8,5,11,6,3,1,1,30
4,2,3,2,5,6,1,10
7,11,10,7,10,3,11,7
7,5,4,6,2,6,5,11
6,11,2,3,10,8,6,31
5,0,8,5,0,5,11,41
3,3,4,9,5,4,9,42
3,3,4,3,8,1,1,16
10,7,0,11,8,1,6,17
3,2,10,2,9,2,11,33
8,8,8,3,11,8,6,8
4,4,9,7,2,5,6,35
3,0,0,1,5,5,10,9
8,0,0,10,11,11,0,2
4,7,2,1,1,2,3,21
4,1,7,0,9,1,9,15
3,11,7,6,0,8,2,16
2,2,11,4,10,9,11,0
6,9,4,4,1,4,8,34
5,10,1,0,6,2,2,17
1,0,9,0,3,6,9,12
3,4,2,4,2,3,11,21
6,11,8,3,4,4,8,13
6,6,0,11,11,5,4,12
5,7,1,6,9,11,8,32
9,5,10,10,7,11,1,43
0,8,10,11,3,7,3,40
10,7,7,11,10,4,3,13
11,4,8,5,2,6,2,50
7,7,11,7,1,3,4,34
0,3,11,6,1,1,10,5
3,7,7,6,9,3,9,44
11,2,9,8,2,0,0,27
1,0,4,10,8,4,9,25
2,3,6,2,9,5,5,44
0,11,11,4,2,4,11,43
5,6,1,7,10,1,6,15
10,9,10,0,8,10,8,11
10,5,0,10,5,1,3,22
1,7,4,3,0,9,4,36
9,0,7,6,0,9,7,28
8,9,4,7,1,9,4,26
4,9,5,7,4,7,5,50
2,10,2,1,10,7,10,12
3,0,8,10,5,0,11,43
10,10,7,1,4,5,10,14
8,11,8,0,9,4,6,22
3,10,8,9,10,6,9,25
4,6,3,10,5,9,11,50
8,10,2,6,7,9,9,36
11,10,2,9,6,0,3,0
4,1,2,8,7,10,2,41
6,5,9,2,5,1,11,3
2,7,6,8,3,6,2,38
11,8,2,11,10,11,4,6
1,4,2,1,5,7,1,38
10,7,10,7,11,1,6,44
1,7,10,5,1,9,4,33
1,3,1,8,1,4,8,26
2,7,5,8,4,4,5,35
1,10,9,8,9,6,9,3
3,10,3,1,3,7,4,44
2,8,7,3,7,4,3,9
7,6,10,1,0,3,11,37
5,3,7,9,9,7,11,0
1,2,1,6,11,11,2,33
4,7,3,1,0,8,2,19
1,0,7,5,9,10,2,13
8,1,11,11,9,3,5,15
7,9,11,10,8,4,5,2
1,0,1,0,1,1,1,31
6,11,4,7,3,2,3,21
5,6,6,5,0,9,7,45
