30,9,50
747,626,373,990,86,16,94,918,906
15,31,4,21,19,18,1,1,26,36
19,15,25,19,26,23,5,18,12,32
2,24,10,25,6,13,4,6,1,32
12,20,3,8,6,15,15,9,11,23
8,5,21,19,30,12,1,25,9,44
19,6,17,18,0,14,0,15,10,3
22,17,8,5,8,25,8,19,27,0
31,10,22,10,7,29,10,27,13,13
29,32,1,19,11,23,19,33,7,46
27,14,25,25,3,32,0,17,31,11
28,23,30,23,13,26,23,22,26,20
6,25,32,8,24,7,33,17,5,14
28,16,30,25,25,23,31,17,16,24
33,13,12,17,24,30,1,24,8,44
31,9,14,7,25,6,32,16,14,31
7,5,8,9,7,21,17,25,4,2
11,15,31,27,30,10,28,15,13,39
18,24,10,8,19,4,9,17,27,18
29,5,33,12,26,30,6,14,25,4
29,30,4,20,27,12,24,31,0,18
28,25,13,5,26,19,25,10,18,42
7,8,25,32,33,19,17,20,19,13
8,11,27,6,0,19,17,28,9,39
28,32,13,33,11,6,20,8,1,44
7,13,4,17,26,9,3,21,16,50
30,19,14,23,18,6,18,18,8,19
4,32,14,4,5,10,10,21,21,47
21,20,1,0,20,21,11,18,33,11
19,28,26,12,5,23,21,2,3,35
5,8,6,10,16,22,5,8,338,23
