30,12,50
463,216,866,172,613,447,19,814,536,978,874,690
16,25,0,12,4,20,21,2,8,5,31,16,12
0,17,13,8,30,12,5,9,1,18,22,5,49
15,27,13,18,17,18,13,20,13,2,8,29,39
14,5,25,30,11,0,4,5,19,26,22,31,8
1,13,14,16,11,21,29,3,6,6,24,25,45
16,30,1,29,0,24,16,23,32,24,22,13,21
9,9,23,32,33,15,20,18,1,33,3,29,37
0,15,33,21,18,25,33,33,3,32,3,6,28
8,17,9,33,33,23,29,19,29,9,4,16,38
14,11,3,20,5,17,33,11,31,6,1,17,24
22,18,19,6,9,26,31,17,3,31,9,29,45
4,6,26,6,8,19,22,32,32,31,10,19,35
32,31,14,23,25,24,2,11,21,23,17,6,16
25,22,8,31,24,32,8,13,15,13,33,11,37
6,26,25,5,17,19,20,18,27,19,14,8,14
0,23,28,13,33,31,27,13,14,20,17,8,34
18,2,5,21,20,29,2,27,21,18,14,21,41
14,24,11,29,17,26,31,30,5,16,21,23,7
28,30,15,21,33,26,28,14,29,27,13,1,27
22,24,4,20,32,12,16,20,23,18,7,17,23
27,15,24,20,27,6,16,20,13,12,31,31,34
10,15,15,25,28,25,1,28,18,17,2,29,28
12,33,31,1,29,27,9,9,8,26,10,19,48
4,27,31,32,33,14,26,14,19,6,2,15,3
10,32,11,23,10,29,17,18,27,16,20,7,25
24,28,5,3,30,24,27,21,21,33,24,18,3
23,8,23,8,19,13,32,2,4,24,0,5,50
6,22,25,32,31,4,20,0,8,6,22,32,5
30,16,15,20,32,0,9,23,26,6,31,5,24
13,14,20,26,31,5,31,31,28,19,7,327,30
