70,8,50
486,851,401,341,996,176,278,905
11,3,11,1,9,8,8,2,27
11,11,7,8,6,3,12,4,42
13,13,1,6,3,10,8,0,43
7,1,13,14,12,7,3,3,6
4,1,9,2,1,10,10,7,27
5,11,5,12,11,5,8,8,31
9,0,5,11,5,11,13,6,37
13,6,8,11,11,14,13,3,34
5,7,1,5,3,10,0,4,24
10,8,7,12,13,4,6,0,26
12,7,3,7,11,4,5,1,42
9,13,1,13,2,4,1,5,18
9,9,12,13,14,12,9,8,38
8,1,10,4,4,6,14,11,20
5,14,12,14,14,5,12,7,24
10,13,8,8,9,14,14,0,15
8,8,4,10,2,7,4,5,35
5,10,8,8,5,11,1,9,11
5,10,2,2,5,4,0,9,42
0,8,5,3,9,9,8,14,17
13,7,1,11,12,13,4,4,10
0,10,14,11,13,10,10,3,22
3,13,11,4,10,11,7,0,36
9,5,0,7,10,11,12,7,3
11,13,14,9,2,6,0,2,22
9,8,5,6,7,4,8,12,25
7,0,13,6,1,0,3,3,18
5,6,5,7,4,13,12,3,8
12,1,8,9,1,7,6,12,30
4,3,0,13,12,4,14,1,43
9,0,13,10,9,4,7,11,14
3,4,6,7,10,14,7,5,46
2,1,9,3,9,6,4,8,0
1,14,9,9,3,5,5,12,49
6,6,2,2,7,11,9,1,36
12,12,9,10,10,0,4,5,39
13,4,14,7,1,5,3,11,20
8,1,4,12,10,7,9,8,46
13,2,14,7,11,6,3,14,49
12,6,13,12,5,6,10,5,21
2,2,13,7,14,1,10,2,30
3,11,7,13,9,0,13,14,28
9,7,11,6,13,6,7,12,14
5,9,0,0,10,10,9,0,38
11,10,12,0,3,7,3,7,30
3,14,0,3,14,11,7,4,41
6,3,3,12,5,13,5,0,50
9,1,10,13,14,14,8,8,0
14,7,2,7,9,9,12,1,12
5,13,13,8,9,10,8,4,1
1,9,3,12,1,7,0,6,31
1,12,1,12,2,6,13,8,36
14,9,14,6,13,1,5,0,44
7,9,10,0,5,0,10,1,47
0,9,14,1,5,1,3,14,4
11,8,2,10,12,2,12,12,43
3,3,5,7,0,14,11,12,14
10,9,13,7,3,2,11,0,41
12,11,14,11,12,6,3,13,24
5,5,13,14,10,8,2,14,19
5,9,12,4,12,5,14,7,42
13,4,13,4,8,5,3,5,11
0,12,9,5,7,12,13,3,30
6,11,6,10,5,10,2,8,34
1,10,12,14,3,5,14,5,24
14,3,5,11,12,13,8,1,29
5,11,8,7,4,6,14,5,26
9,14,9,7,8,6,4,14,48
7,8,6,11,0,0,13,14,24
10,9,8,10,7,7,12,313,30
